khoi,nam_hoc,tong_diem,so_hoc_sinh
D14,2018,0.0,3
D14,2018,0.75,1
D14,2018,1.0,1
D14,2018,3.0,1
D14,2018,3.45,1
D14,2018,3.5,2
D14,2018,3.75,1
D14,2018,3.8,2
D14,2018,3.9,1
D14,2018,4.0,1
D14,2018,4.1,1
D14,2018,4.15,1
D14,2018,4.2,3
D14,2018,4.25,4
D14,2018,4.3,2
D14,2018,4.4,2
D14,2018,4.45,2
D14,2018,4.5,3
D14,2018,4.55,4
D14,2018,4.6,6
D14,2018,4.65,4
D14,2018,4.7,9
D14,2018,4.75,7
D14,2018,4.8,9
D14,2018,4.85,11
D14,2018,4.9,8
D14,2018,4.95,14
D14,2018,5.0,18
D14,2018,5.05,17
D14,2018,5.1,16
D14,2018,5.15,22
D14,2018,5.2,25
D14,2018,5.25,29
D14,2018,5.3,21
D14,2018,5.35,26
D14,2018,5.38,1
D14,2018,5.4,21
D14,2018,5.45,27
D14,2018,5.5,35
D14,2018,5.55,45
D14,2018,5.6,34
D14,2018,5.65,46
D14,2018,5.7,47
D14,2018,5.75,61
D14,2018,5.8,64
D14,2018,5.85,64
D14,2018,5.9,64
D14,2018,5.95,77
D14,2018,6.0,92
D14,2018,6.05,104
D14,2018,6.1,98
D14,2018,6.13,1
D14,2018,6.15,108
D14,2018,6.2,133
D14,2018,6.25,131
D14,2018,6.3,129
D14,2018,6.35,149
D14,2018,6.38,1
D14,2018,6.4,167
D14,2018,6.45,158
D14,2018,6.48,1
D14,2018,6.5,187
D14,2018,6.55,190
D14,2018,6.6,210
D14,2018,6.65,211
D14,2018,6.7,213
D14,2018,6.75,267
D14,2018,6.8,255
D14,2018,6.85,283
D14,2018,6.86,1
D14,2018,6.88,1
D14,2018,6.9,285
D14,2018,6.92,1
D14,2018,6.93,3
D14,2018,6.95,297
D14,2018,6.98,1
D14,2018,7.0,347
D14,2018,7.05,390
D14,2018,7.08,1
D14,2018,7.1,373
D14,2018,7.15,403
D14,2018,7.16,1
D14,2018,7.18,1
D14,2018,7.2,426
D14,2018,7.22,1
D14,2018,7.25,406
D14,2018,7.27,1
D14,2018,7.28,1
D14,2018,7.3,451
D14,2018,7.32,2
D14,2018,7.33,1
D14,2018,7.35,539
D14,2018,7.38,1
D14,2018,7.4,559
D14,2018,7.42,1
D14,2018,7.43,2
D14,2018,7.45,559
D14,2018,7.48,1
