khoi,nam_hoc,tong_diem,so_hoc_sinh
D11,2018,0.75,1
D11,2018,1.5,1
D11,2018,2.0,1
D11,2018,3.0,1
D11,2018,3.95,1
D11,2018,4.15,1
D11,2018,4.25,1
D11,2018,4.3,1
D11,2018,4.35,1
D11,2018,4.5,1
D11,2018,4.6,2
D11,2018,4.65,1
D11,2018,4.7,2
D11,2018,4.75,1
D11,2018,4.8,2
D11,2018,4.85,2
D11,2018,4.9,1
D11,2018,4.95,2
D11,2018,5.0,4
D11,2018,5.05,1
D11,2018,5.1,1
D11,2018,5.15,2
D11,2018,5.2,1
D11,2018,5.25,4
D11,2018,5.3,4
D11,2018,5.35,2
D11,2018,5.4,11
D11,2018,5.45,11
D11,2018,5.5,8
D11,2018,5.55,2
D11,2018,5.6,7
D11,2018,5.65,11
D11,2018,5.7,6
D11,2018,5.75,13
D11,2018,5.8,16
D11,2018,5.85,11
D11,2018,5.9,15
D11,2018,5.95,11
D11,2018,6.0,13
D11,2018,6.05,18
D11,2018,6.1,23
D11,2018,6.15,25
D11,2018,6.2,18
D11,2018,6.25,27
D11,2018,6.3,25
D11,2018,6.35,38
D11,2018,6.4,31
D11,2018,6.43,1
D11,2018,6.45,36
D11,2018,6.5,41
D11,2018,6.55,36
D11,2018,6.6,45
D11,2018,6.65,43
D11,2018,6.7,45
D11,2018,6.75,32
D11,2018,6.8,66
D11,2018,6.85,62
D11,2018,6.9,57
D11,2018,6.92,1
D11,2018,6.95,72
D11,2018,7.0,64
D11,2018,7.05,63
D11,2018,7.1,76
D11,2018,7.15,90
D11,2018,7.2,81
D11,2018,7.25,89
D11,2018,7.3,82
D11,2018,7.35,107
D11,2018,7.38,1
D11,2018,7.4,118
D11,2018,7.45,126
D11,2018,7.47,1
D11,2018,7.5,134
D11,2018,7.55,125
D11,2018,7.5600000000000005,1
D11,2018,7.6,151
D11,2018,7.63,1
D11,2018,7.65,149
D11,2018,7.7,135
D11,2018,7.73,1
D11,2018,7.75,158
D11,2018,7.77,1
D11,2018,7.7700000000000005,1
D11,2018,7.8,164
D11,2018,7.8100000000000005,1
D11,2018,7.85,164
D11,2018,7.9,201
D11,2018,7.95,189
D11,2018,8.0,235
D11,2018,8.030000000000001,1
D11,2018,8.05,194
D11,2018,8.07,3
D11,2018,8.08,1
D11,2018,8.1,210
D11,2018,8.15,176
D11,2018,8.18,1
D11,2018,8.2,240
D11,2018,8.25,275
D11,2018,8.3,269
D11,2018,8.33,4
D11,2018,8.35,282
D11,2018,8.4,255
D11,2018,8.42,1
D11,2018,8.43,2
D11,2018,8.45,251
D11,2018,8.5,285
D11,2018,8.52,3
D11,2018,8.530000000000001,1
D11,2018,8.55,326
D11,2018,8.57,2
D11,2018,8.6,308
D11,2018,8.61,1
D11,2018,8.65,337
D11,2018,8.67,1
D11,2018,8.7,337
D11,2018,8.71,1
D11,2018,8.719999999999999,1
D11,2018,8.72,1
D11,2018,8.75,354
D11,2018,8.77,2
D11,2018,8.780000000000001,2
D11,2018,8.8,377
D11,2018,8.85,407
D11,2018,8.879999999999999,2
D11,2018,8.9,385
D11,2018,8.91,1
D11,2018,8.93,3
D11,2018,8.95,411
D11,2018,8.969999999999999,1
D11,2018,9.0,429
D11,2018,9.02,1
D11,2018,9.030000000000001,2
D11,2018,9.05,436
D11,2018,9.08,1
D11,2018,9.1,447
D11,2018,9.13,1
D11,2018,9.15,434
D11,2018,9.17,2
D11,2018,9.18,1
D11,2018,9.2,446
D11,2018,9.21,1
D11,2018,9.25,492
D11,2018,9.27,2
D11,2018,9.3,491
D11,2018,9.32,1
D11,2018,9.33,1
D11,2018,9.35,541
D11,2018,9.36,2
D11,2018,9.370000000000001,2
D11,2018,9.379999999999999,1
D11,2018,9.38,2
D11,2018,9.4,558
D11,2018,9.42,4
D11,2018,9.43,1
D11,2018,9.45,574
D11,2018,9.46,2
D11,2018,9.469999999999999,1
D11,2018,9.48,1
D11,2018,9.5,539
D11,2018,9.530000000000001,2
D11,2018,9.55,607
D11,2018,9.6,605
D11,2018,9.620000000000001,3
D11,2018,9.629999999999999,2
D11,2018,9.63,2
D11,2018,9.65,621
D11,2018,9.67,2
D11,2018,9.68,3
D11,2018,9.7,641
D11,2018,9.719999999999999,1
D11,2018,9.729999999999999,1
D11,2018,9.75,629
D11,2018,9.760000000000002,1
D11,2018,9.77,3
D11,2018,9.780000000000001,3
D11,2018,9.8,662
D11,2018,9.82,1
D11,2018,9.83,1
D11,2018,9.85,693
D11,2018,9.870000000000001,3
D11,2018,9.879999999999999,1
D11,2018,9.9,752
D11,2018,9.92,5
D11,2018,9.93,4
D11,2018,9.95,729
D11,2018,9.969999999999999,2
D11,2018,9.97,1
D11,2018,9.98,2
D11,2018,10.0,713
D11,2018,10.02,2
D11,2018,10.030000000000001,1
D11,2018,10.05,785
D11,2018,10.1,778
D11,2018,10.120000000000001,5
D11,2018,10.129999999999999,2
D11,2018,10.13,1
D11,2018,10.15,809
D11,2018,10.16,1
D11,2018,10.2,829
D11,2018,10.219999999999999,2
D11,2018,10.22,1
D11,2018,10.25,921
D11,2018,10.27,3
D11,2018,10.280000000000001,4
D11,2018,10.3,871
D11,2018,10.32,5
D11,2018,10.33,2
D11,2018,10.35,915
D11,2018,10.36,1
D11,2018,10.370000000000001,2
D11,2018,10.379999999999999,2
D11,2018,10.38,2
D11,2018,10.4,877
D11,2018,10.42,2
D11,2018,10.43,3
D11,2018,10.45,941
D11,2018,10.46,1
D11,2018,10.469999999999999,2
D11,2018,10.48,3
D11,2018,10.5,937
D11,2018,10.51,1
D11,2018,10.52,4
D11,2018,10.53,1
D11,2018,10.530000000000001,2
D11,2018,10.55,1020
D11,2018,10.57,6
D11,2018,10.58,6
D11,2018,10.6,966
D11,2018,10.620000000000001,3
D11,2018,10.629999999999999,1
D11,2018,10.63,2
D11,2018,10.65,1035
D11,2018,10.66,1
D11,2018,10.67,3
D11,2018,10.68,2
D11,2018,10.7,1020
D11,2018,10.719999999999999,2
D11,2018,10.73,3
D11,2018,10.75,1050
D11,2018,10.77,1
D11,2018,10.780000000000001,4
D11,2018,10.8,1081
D11,2018,10.81,1
D11,2018,10.82,4
D11,2018,10.83,3
D11,2018,10.85,1081
D11,2018,10.870000000000001,3
D11,2018,10.879999999999999,2
D11,2018,10.88,1
D11,2018,10.9,1114
D11,2018,10.92,5
D11,2018,10.93,6
D11,2018,10.95,1095
D11,2018,10.96,1
D11,2018,10.969999999999999,2
D11,2018,10.97,1
D11,2018,10.98,4
D11,2018,11.0,1152
D11,2018,11.02,5
D11,2018,11.030000000000001,6
D11,2018,11.05,1216
D11,2018,11.07,6
D11,2018,11.08,3
D11,2018,11.1,1190
D11,2018,11.11,1
D11,2018,11.120000000000001,3
D11,2018,11.129999999999999,11
D11,2018,11.15,1264
D11,2018,11.16,1
D11,2018,11.17,6
D11,2018,11.18,3
D11,2018,11.2,1271
D11,2018,11.200000000000001,1
D11,2018,11.219999999999999,4
D11,2018,11.22,1
D11,2018,11.23,7
D11,2018,11.25,1364
D11,2018,11.27,5
D11,2018,11.280000000000001,1
D11,2018,11.3,1326
D11,2018,11.32,3
D11,2018,11.33,6
D11,2018,11.35,1393
D11,2018,11.370000000000001,3
D11,2018,11.379999999999999,3
D11,2018,11.4,1370
D11,2018,11.42,2
D11,2018,11.43,4
D11,2018,11.45,1422
D11,2018,11.469999999999999,4
