khoi,nam_hoc,tong_diem,so_hoc_sinh
D08,2018,0.0,120
D08,2018,2.6,1
D08,2018,3.8,1
D08,2018,4.0,1
D08,2018,4.05,1
D08,2018,4.1,1
D08,2018,4.15,2
D08,2018,4.2,1
D08,2018,4.25,1
D08,2018,4.6,1
D08,2018,4.65,1
D08,2018,4.7,5
D08,2018,4.75,3
D08,2018,4.8,1
D08,2018,4.9,3
D08,2018,4.95,1
D08,2018,5.05,1
D08,2018,5.050000000000001,1
D08,2018,5.1,3
D08,2018,5.199999999999999,1
D08,2018,5.2,5
D08,2018,5.25,4
D08,2018,5.3,2
D08,2018,5.35,2
D08,2018,5.3500000000000005,1
D08,2018,5.4,1
D08,2018,5.449999999999999,3
D08,2018,5.45,4
D08,2018,5.5,4
D08,2018,5.55,1
D08,2018,5.550000000000001,3
D08,2018,5.6,9
D08,2018,5.6499999999999995,2
D08,2018,5.65,3
D08,2018,5.699999999999999,2
D08,2018,5.7,6
D08,2018,5.75,10
D08,2018,5.8,5
D08,2018,5.800000000000001,2
D08,2018,5.85,7
D08,2018,5.8500000000000005,1
D08,2018,5.8999999999999995,3
D08,2018,5.9,7
D08,2018,5.949999999999999,4
D08,2018,5.95,11
D08,2018,6.0,16
D08,2018,6.05,10
D08,2018,6.050000000000001,3
D08,2018,6.1,11
D08,2018,6.1499999999999995,2
D08,2018,6.15,15
D08,2018,6.199999999999999,8
D08,2018,6.2,12
D08,2018,6.25,12
D08,2018,6.3,22
D08,2018,6.300000000000001,6
D08,2018,6.35,17
D08,2018,6.3500000000000005,5
D08,2018,6.3999999999999995,4
D08,2018,6.4,26
D08,2018,6.449999999999999,12
D08,2018,6.45,24
D08,2018,6.5,26
D08,2018,6.55,17
D08,2018,6.550000000000001,13
D08,2018,6.6,20
D08,2018,6.6000000000000005,8
D08,2018,6.6499999999999995,4
D08,2018,6.65,30
D08,2018,6.699999999999999,16
D08,2018,6.7,26
D08,2018,6.75,46
D08,2018,6.8,32
D08,2018,6.800000000000001,15
D08,2018,6.85,58
D08,2018,6.8500000000000005,13
D08,2018,6.8999999999999995,8
D08,2018,6.9,51
D08,2018,6.949999999999999,23
D08,2018,6.95,40
D08,2018,7.0,63
D08,2018,7.05,44
D08,2018,7.050000000000001,32
D08,2018,7.1,52
D08,2018,7.1000000000000005,11
D08,2018,7.1499999999999995,10
D08,2018,7.15,59
D08,2018,7.199999999999999,34
D08,2018,7.2,59
D08,2018,7.25,80
D08,2018,7.3,48
D08,2018,7.300000000000001,23
D08,2018,7.35,63
D08,2018,7.3500000000000005,20
D08,2018,7.3999999999999995,25
D08,2018,7.4,85
D08,2018,7.449999999999999,51
D08,2018,7.45,64
D08,2018,7.5,122
D08,2018,7.55,70
D08,2018,7.550000000000001,45
D08,2018,7.6,108
D08,2018,7.6000000000000005,18
D08,2018,7.6499999999999995,36
D08,2018,7.65,115
D08,2018,7.699999999999999,57
D08,2018,7.7,89
D08,2018,7.75,129
D08,2018,7.8,72
D08,2018,7.800000000000001,70
D08,2018,7.85,130
D08,2018,7.8500000000000005,37
D08,2018,7.8999999999999995,36
D08,2018,7.9,135
D08,2018,7.949999999999999,73
D08,2018,7.95,98
D08,2018,8.0,180
D08,2018,8.049999999999999,1
D08,2018,8.05,189
D08,2018,8.1,153
D08,2018,8.100000000000001,40
D08,2018,8.149999999999999,25
D08,2018,8.15,206
D08,2018,8.2,191
D08,2018,8.200000000000001,24
D08,2018,8.25,250
D08,2018,8.299999999999999,3
D08,2018,8.3,236
D08,2018,8.35,185
D08,2018,8.350000000000001,51
D08,2018,8.399999999999999,31
D08,2018,8.4,230
D08,2018,8.45,233
D08,2018,8.450000000000001,21
D08,2018,8.5,281
D08,2018,8.549999999999999,2
D08,2018,8.55,270
D08,2018,8.6,241
D08,2018,8.600000000000001,56
D08,2018,8.649999999999999,39
D08,2018,8.65,283
D08,2018,8.7,278
D08,2018,8.700000000000001,19
D08,2018,8.75,339
D08,2018,8.799999999999999,6
D08,2018,8.8,343
D08,2018,8.85,284
D08,2018,8.850000000000001,57
D08,2018,8.899999999999999,48
D08,2018,8.9,311
D08,2018,8.95,340
D08,2018,8.950000000000001,26
D08,2018,9.0,412
D08,2018,9.049999999999999,3
D08,2018,9.05,373
D08,2018,9.1,318
D08,2018,9.100000000000001,91
D08,2018,9.149999999999999,56
D08,2018,9.15,375
D08,2018,9.2,405
D08,2018,9.200000000000001,23
D08,2018,9.25,450
D08,2018,9.299999999999999,4
D08,2018,9.3,479
D08,2018,9.35,392
D08,2018,9.350000000000001,72
D08,2018,9.399999999999999,80
D08,2018,9.4,386
D08,2018,9.45,462
D08,2018,9.450000000000001,33
D08,2018,9.5,551
D08,2018,9.549999999999999,6
D08,2018,9.55,552
D08,2018,9.6,427
D08,2018,9.600000000000001,107
D08,2018,9.649999999999999,71
D08,2018,9.65,529
D08,2018,9.7,557
D08,2018,9.700000000000001,43
D08,2018,9.75,625
D08,2018,9.799999999999999,22
D08,2018,9.8,642
D08,2018,9.85,512
D08,2018,9.850000000000001,167
D08,2018,9.899999999999999,105
D08,2018,9.9,605
D08,2018,9.95,676
D08,2018,9.950000000000001,44
D08,2018,10.0,676
D08,2018,10.049999999999999,30
D08,2018,10.05,728
D08,2018,10.1,588
D08,2018,10.100000000000001,180
D08,2018,10.149999999999999,126
D08,2018,10.15,664
D08,2018,10.2,736
D08,2018,10.200000000000001,44
D08,2018,10.25,872
D08,2018,10.299999999999999,29
D08,2018,10.3,808
