khoi,nam_hoc,tong_diem,so_hoc_sinh
B03,2018,0.75,1
B03,2018,1.25,1
B03,2018,3.55,1
B03,2018,3.95,1
B03,2018,4.0,1
B03,2018,4.05,1
B03,2018,4.1,2
B03,2018,4.2,1
B03,2018,4.25,1
B03,2018,4.55,2
B03,2018,4.6,1
B03,2018,4.65,1
B03,2018,4.7,1
B03,2018,4.75,3
B03,2018,4.8,2
B03,2018,4.9,2
B03,2018,4.95,1
B03,2018,5.0,1
B03,2018,5.05,5
B03,2018,5.15,4
B03,2018,5.2,2
B03,2018,5.25,5
B03,2018,5.3,2
B03,2018,5.35,6
B03,2018,5.4,7
B03,2018,5.45,6
B03,2018,5.5,7
B03,2018,5.55,6
B03,2018,5.6,4
B03,2018,5.65,5
B03,2018,5.7,7
B03,2018,5.75,6
B03,2018,5.8,11
B03,2018,5.85,13
B03,2018,5.9,15
B03,2018,5.95,12
B03,2018,6.0,9
B03,2018,6.05,13
B03,2018,6.1,18
B03,2018,6.15,15
B03,2018,6.2,19
B03,2018,6.25,18
B03,2018,6.3,18
B03,2018,6.35,17
B03,2018,6.4,25
B03,2018,6.45,27
B03,2018,6.5,19
B03,2018,6.55,24
B03,2018,6.6,35
B03,2018,6.65,23
B03,2018,6.7,31
B03,2018,6.75,34
B03,2018,6.8,46
B03,2018,6.85,32
B03,2018,6.9,46
B03,2018,6.93,1
B03,2018,6.95,47
B03,2018,7.0,47
B03,2018,7.05,60
B03,2018,7.1,52
B03,2018,7.15,59
B03,2018,7.2,51
B03,2018,7.25,62
B03,2018,7.27,1
B03,2018,7.3,62
B03,2018,7.35,67
B03,2018,7.4,74
B03,2018,7.45,69
B03,2018,7.5,58
B03,2018,7.55,69
B03,2018,7.6,81
B03,2018,7.65,72
B03,2018,7.7,76
B03,2018,7.75,88
B03,2018,7.8,73
B03,2018,7.85,84
B03,2018,7.87,1
B03,2018,7.9,91
B03,2018,7.95,95
B03,2018,7.97,1
B03,2018,8.0,110
B03,2018,8.05,115
B03,2018,8.1,106
B03,2018,8.15,94
B03,2018,8.17,1
B03,2018,8.2,116
B03,2018,8.25,106
B03,2018,8.3,131
B03,2018,8.33,1
B03,2018,8.35,122
B03,2018,8.370000000000001,1
B03,2018,8.4,136
B03,2018,8.43,2
B03,2018,8.45,140
B03,2018,8.5,132
B03,2018,8.55,150
B03,2018,8.6,143
B03,2018,8.629999999999999,1
B03,2018,8.65,141
B03,2018,8.67,1
B03,2018,8.7,154
B03,2018,8.75,167
B03,2018,8.77,1
B03,2018,8.780000000000001,1
B03,2018,8.8,146
B03,2018,8.82,2
B03,2018,8.85,158
B03,2018,8.879999999999999,2
B03,2018,8.9,177
B03,2018,8.95,186
B03,2018,8.969999999999999,1
B03,2018,9.0,180
B03,2018,9.02,2
B03,2018,9.05,198
B03,2018,9.1,215
B03,2018,9.129999999999999,1
B03,2018,9.15,213
B03,2018,9.2,200
B03,2018,9.219999999999999,1
B03,2018,9.23,1
B03,2018,9.25,210
B03,2018,9.3,243
B03,2018,9.35,219
B03,2018,9.370000000000001,1
B03,2018,9.4,236
B03,2018,9.43,1
B03,2018,9.45,231
B03,2018,9.46,1
B03,2018,9.469999999999999,1
B03,2018,9.5,220
B03,2018,9.55,258
B03,2018,9.57,1
B03,2018,9.6,248
B03,2018,9.629999999999999,1
B03,2018,9.65,247
B03,2018,9.68,1
B03,2018,9.7,245
B03,2018,9.75,264
B03,2018,9.8,274
B03,2018,9.82,2
B03,2018,9.85,275
B03,2018,9.9,279
B03,2018,9.95,308
B03,2018,10.0,298
B03,2018,10.02,1
B03,2018,10.030000000000001,1
B03,2018,10.05,302
B03,2018,10.06,2
B03,2018,10.07,1
B03,2018,10.1,321
B03,2018,10.120000000000001,1
B03,2018,10.15,321
B03,2018,10.17,1
B03,2018,10.2,329
B03,2018,10.219999999999999,2
B03,2018,10.25,374
B03,2018,10.27,1
B03,2018,10.280000000000001,1
B03,2018,10.3,382
B03,2018,10.33,2
B03,2018,10.35,308
B03,2018,10.370000000000001,1
B03,2018,10.379999999999999,1
B03,2018,10.4,439
B03,2018,10.42,1
B03,2018,10.43,1
B03,2018,10.45,389
B03,2018,10.469999999999999,2
B03,2018,10.5,399
B03,2018,10.52,2
B03,2018,10.530000000000001,1
B03,2018,10.55,430
B03,2018,10.57,1
B03,2018,10.58,2
B03,2018,10.6,419
B03,2018,10.65,468
B03,2018,10.68,3
B03,2018,10.7,470
B03,2018,10.719999999999999,1
B03,2018,10.73,1
B03,2018,10.75,453
B03,2018,10.77,1
B03,2018,10.8,450
B03,2018,10.81,2
B03,2018,10.85,492
B03,2018,10.870000000000001,3
B03,2018,10.88,1
B03,2018,10.899999999999999,1
B03,2018,10.9,500
B03,2018,10.93,2
B03,2018,10.95,505
B03,2018,10.969999999999999,1
B03,2018,11.0,472
B03,2018,11.05,532
B03,2018,11.07,2
B03,2018,11.1,503
B03,2018,11.120000000000001,1
B03,2018,11.129999999999999,3
B03,2018,11.15,567
B03,2018,11.17,2
B03,2018,11.18,3
B03,2018,11.2,484
B03,2018,11.219999999999999,4
B03,2018,11.23,2
B03,2018,11.25,604
B03,2018,11.27,1
B03,2018,11.280000000000001,1
B03,2018,11.3,623
B03,2018,11.32,1
B03,2018,11.33,5
B03,2018,11.35,587
B03,2018,11.379999999999999,1
B03,2018,11.4,643
B03,2018,11.42,3
B03,2018,11.43,4
B03,2018,11.45,703
B03,2018,11.469999999999999,3
B03,2018,11.48,1
B03,2018,11.5,627
B03,2018,11.52,1
B03,2018,11.55,738
B03,2018,11.58,3
B03,2018,11.6,704
B03,2018,11.61,2
B03,2018,11.620000000000001,1
B03,2018,11.629999999999999,2
B03,2018,11.63,1
B03,2018,11.65,719
B03,2018,11.67,3
B03,2018,11.68,1
B03,2018,11.7,781
B03,2018,11.719999999999999,2
B03,2018,11.72,2
B03,2018,11.75,757
B03,2018,11.77,1
B03,2018,11.78,1
B03,2018,11.780000000000001,3
B03,2018,11.8,799
B03,2018,11.82,3
B03,2018,11.83,3
B03,2018,11.85,832
B03,2018,11.870000000000001,3
B03,2018,11.879999999999999,2
B03,2018,11.88,2
B03,2018,11.899999999999999,1
B03,2018,11.9,807
B03,2018,11.92,3
B03,2018,11.93,5
B03,2018,11.95,847
B03,2018,11.97,1
B03,2018,11.98,3
B03,2018,12.0,864
B03,2018,12.01,1
B03,2018,12.02,2
B03,2018,12.030000000000001,2
B03,2018,12.05,935
B03,2018,12.07,3
B03,2018,12.08,1
B03,2018,12.1,937
B03,2018,12.11,1
B03,2018,12.12,1
B03,2018,12.129999999999999,4
B03,2018,12.15,984
B03,2018,12.17,2
B03,2018,12.18,2
B03,2018,12.2,982
B03,2018,12.219999999999999,1
B03,2018,12.22,2
B03,2018,12.23,3
B03,2018,12.25,960
B03,2018,12.26,1
B03,2018,12.280000000000001,1
B03,2018,12.3,1021
B03,2018,12.33,3
B03,2018,12.35,1020
B03,2018,12.36,1
B03,2018,12.37,1
B03,2018,12.370000000000001,1
B03,2018,12.379999999999999,3
B03,2018,12.38,3
B03,2018,12.4,1057
B03,2018,12.41,2
B03,2018,12.42,4
B03,2018,12.43,4
B03,2018,12.45,1121
B03,2018,12.469999999999999,1
B03,2018,12.48,1
B03,2018,12.5,1100
B03,2018,12.52,3
B03,2018,12.53,1
B03,2018,12.530000000000001,3
B03,2018,12.55,1165
B03,2018,12.57,2
B03,2018,12.58,5
B03,2018,12.6,1149
B03,2018,12.62,1
B03,2018,12.620000000000001,1
B03,2018,12.629999999999999,1
B03,2018,12.63,2
B03,2018,12.65,1226
B03,2018,12.67,4
B03,2018,12.68,2
B03,2018,12.7,1249
B03,2018,12.72,4
B03,2018,12.73,3
B03,2018,12.75,1292
B03,2018,12.76,1
B03,2018,12.77,3
B03,2018,12.78,2
B03,2018,12.780000000000001,3
B03,2018,12.8,1350
B03,2018,12.82,6
B03,2018,12.83,5
B03,2018,12.85,1335
B03,2018,12.87,1
B03,2018,12.870000000000001,3
B03,2018,12.879999999999999,1
B03,2018,12.88,4
B03,2018,12.899999999999999,1
B03,2018,12.9,1335
B03,2018,12.92,4
B03,2018,12.93,8
B03,2018,12.95,1356
B03,2018,12.96,1
B03,2018,12.969999999999999,1
B03,2018,12.97,2
B03,2018,12.98,1
B03,2018,13.0,1386
B03,2018,13.01,1
B03,2018,13.02,2
B03,2018,13.03,3
B03,2018,13.030000000000001,3
B03,2018,13.05,1450
B03,2018,13.08,3
B03,2018,13.1,1484
B03,2018,13.12,2
B03,2018,13.13,3
B03,2018,13.15,1581
B03,2018,13.16,2
B03,2018,13.17,4
B03,2018,13.18,4
B03,2018,13.2,1551
B03,2018,13.21,1
B03,2018,13.219999999999999,2
B03,2018,13.22,2
B03,2018,13.23,6
B03,2018,13.25,1533
B03,2018,13.27,4
B03,2018,13.28,2
B03,2018,13.280000000000001,2
B03,2018,13.299999999999999,1
B03,2018,13.3,1609
B03,2018,13.31,1
B03,2018,13.32,5
B03,2018,13.33,4
B03,2018,13.35,1638
B03,2018,13.36,1
B03,2018,13.37,3
B03,2018,13.379999999999999,1
B03,2018,13.38,8
B03,2018,13.399999999999999,1
B03,2018,13.4,1678
B03,2018,13.41,1
B03,2018,13.42,4
B03,2018,13.43,8
B03,2018,13.45,1729
B03,2018,13.46,1
B03,2018,13.47,6
B03,2018,13.48,7
B03,2018,13.5,1737
B03,2018,13.51,1
B03,2018,13.52,8
B03,2018,13.53,7
B03,2018,13.530000000000001,2
B03,2018,13.549999999999999,1
B03,2018,13.55,1769
B03,2018,13.57,7
B03,2018,13.58,6
B03,2018,13.6,1821
B03,2018,13.61,1
B03,2018,13.62,9
B03,2018,13.620000000000001,2
B03,2018,13.63,3
B03,2018,13.65,1829
B03,2018,13.67,4
B03,2018,13.68,5
B03,2018,13.7,1928
B03,2018,13.719999999999999,1
B03,2018,13.72,4
B03,2018,13.73,3
B03,2018,13.75,1901
B03,2018,13.76,1
B03,2018,13.77,11
B03,2018,13.78,5
B03,2018,13.780000000000001,3
B03,2018,13.790000000000001,1
B03,2018,13.8,1935
B03,2018,13.81,2
B03,2018,13.82,8
B03,2018,13.83,4
B03,2018,13.85,1986
B03,2018,13.86,1
B03,2018,13.87,3
B03,2018,13.879999999999999,2
B03,2018,13.88,6
B03,2018,13.9,2016
B03,2018,13.91,1
B03,2018,13.92,5
B03,2018,13.93,7
B03,2018,13.95,2090
B03,2018,13.97,4
B03,2018,13.98,8
B03,2018,14.0,2132
B03,2018,14.02,10
B03,2018,14.03,3
B03,2018,14.030000000000001,1
B03,2018,14.05,2117
B03,2018,14.06,1
B03,2018,14.07,12
B03,2018,14.08,7
B03,2018,14.1,2206
B03,2018,14.11,1
B03,2018,14.12,7
B03,2018,14.13,7
B03,2018,14.149999999999999,1
B03,2018,14.15,2146
B03,2018,14.17,8
B03,2018,14.18,6
B03,2018,14.2,2167
B03,2018,14.22,4
B03,2018,14.23,9
B03,2018,14.25,2232
B03,2018,14.26,1
B03,2018,14.27,9
B03,2018,14.28,12
B03,2018,14.280000000000001,5
B03,2018,14.290000000000001,1
B03,2018,14.3,2207
B03,2018,14.31,2
B03,2018,14.32,8
B03,2018,14.33,6
B03,2018,14.35,2307
B03,2018,14.350000000000001,1
B03,2018,14.37,9
B03,2018,14.38,8
B03,2018,14.4,2290
B03,2018,14.42,8
B03,2018,14.43,8
B03,2018,14.45,2390
B03,2018,14.469999999999999,2
B03,2018,14.47,7
B03,2018,14.48,10
B03,2018,14.5,2317
B03,2018,14.52,9
B03,2018,14.53,6
B03,2018,14.530000000000001,2
B03,2018,14.55,2444
B03,2018,14.57,6
B03,2018,14.58,10
B03,2018,14.6,2343
B03,2018,14.600000000000001,1
B03,2018,14.61,2
B03,2018,14.62,5
B03,2018,14.620000000000001,2
B03,2018,14.63,4
B03,2018,14.65,2457
